Date,Close,High,Low,Open,Volume,EMA_34,EMA_89,EMA_200,HMA_200,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,Volume_Change,Volume_EMA_34,OC_Change,HL_Change,OC_Change_perVol,HL_Change_perVol,Return,Log_Return,Close_Lag_1,Return_Lag_1,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Rolling_Mean_14,Rolling_Std_14,Prev_Close,TR,ATR_14
2020-01-12,8192.494140625,8200.0634765625,8009.05908203125,8033.26171875,22903438381.0,7500.758161999615,7329.841764375841,7260.415170789868,,71.01304295366901,243.72378151334033,157.77911532227796,85.94466619106237,-0.10257081505806964,21613414403.068474,1.9821640007488397,2.3848543577332135,8.654438550995832e-11,1.0412647734637156e-10,0.019279106453440997,0.019095619045757743,8037.53759765625,-0.015798168776598898,7879.0712890625,-0.024850855645838776,8163.6923828125,0.050773846435889336,,,8037.53759765625,191.00439453125,
2020-01-13,8144.1943359375,8197.7880859375,8079.70068359375,8189.77197265625,22482910688.0,7537.525943367495,7347.9384881883225,7269.208993328651,,67.80232977446538,251.95413991616533,176.61412024105545,75.34001967510989,-0.018360897870638326,21663099905.06456,-0.5565189955339802,1.4615318929268328,-2.475297808441751e-11,6.5006346963203e-11,-0.005895616628883604,-0.005913064387262195,8192.494140625,0.019279106453440997,8166.55419921875,0.03648690303834745,8079.86279296875,-0.010268587535248286,,,8192.494140625,118.08740234375,
2020-01-14,8827.7646484375,8879.51171875,8140.93310546875,8140.93310546875,44841784107.0,7611.253869371495,7380.823513971637,7284.717009797396,,81.47778938692403,310.06097966292236,203.30349212542882,106.75748753749355,0.9944830422216548,22987596145.175156,8.436766818626285,9.072407348306335,1.8814520846215102e-10,2.0232039221851772e-10,0.08393344808628167,0.0805965063783667,8144.1943359375,-0.005895616628883604,8037.53759765625,-0.015798168776598898,7879.0712890625,-0.024850855645838776,7829.492396763393,500.63557956458,8144.1943359375,738.57861328125,
2020-01-15,8807.0107421875,8890.1171875,8657.1875,8825.34375,40102834650.0,7679.5828335324095,7412.516563487545,7299.864211114711,,80.28323233288766,350.3972407361616,232.7222418475754,117.67499888858623,-0.10568155463422402,23965609774.02229,-0.20773137377793358,2.690593076562105,-5.179967341234657e-12,6.70923414777141e-11,-0.002350980919464507,-0.0023537488141357047,8827.7646484375,0.08393344808628167,8192.494140625,0.019279106453440997,8166.55419921875,0.03648690303834745,7944.26642717634,528.6663599904776,8827.7646484375,232.9296875,314.92518833705356
2020-01-16,8723.7861328125,8846.4609375,8612.095703125,8812.4814453125,31313981931.0,7739.251593491272,7441.655887250321,7314.032588445038,,75.18303109662887,371.3675933563791,260.45131214933616,110.91628120704291,-0.21915789234614613,24385516754.421017,-1.006473750332586,2.7213496279419864,-3.214135310387351e-11,8.690525637839509e-11,-0.009449813541879348,-0.009494746324859216,8807.0107421875,-0.002350980919464507,8144.1943359375,-0.005895616628883604,8037.53759765625,-0.015798168776598898,8068.431849888393,488.78716670351486,8807.0107421875,234.365234375,311.88804408482144
2020-01-17,8929.0380859375,8958.1220703125,8677.31640625,8725.2099609375,36372139320.0,7807.239393059627,7474.708824998925,7330.102294887749,,78.98253011177488,399.9386226573315,288.34877425093526,111.58984840639624,0.16153031575944543,25070466615.311245,2.336082752306619,3.236088796534427,6.422725734535152e-11,8.897163755102506e-11,0.02352785247141642,0.023255338715640103,8723.7861328125,-0.009449813541879348,8827.7646484375,0.08393344808628167,8192.494140625,0.019279106453440997,8181.585693359375,491.75795625665876,8723.7861328125,280.8056640625,296.32278878348217
2020-01-18,8942.80859375,9012.1982421875,8827.33203125,8927.2119140625,32337772627.0,7872.1290616705055,7507.333264304504,7346.14912373215,,79.22870947511117,418.8641291698168,314.4518452347116,104.41228393510522,-0.11091914768900102,25485741244.550602,0.1747094147382285,2.094247846156093,5.402642190401116e-12,6.476166031322541e-11,0.0015422162701026476,0.0015410282758632793,8929.0380859375,0.02352785247141642,8807.0107421875,-0.002350980919464507,8144.1943359375,-0.005895616628883604,8291.025111607143,477.2668646022142,8929.0380859375,184.8662109375,301.10811941964283
2020-01-19,8706.2451171875,9164.3623046875,8620.080078125,8941.4453125,34217320471.0,7919.7928362714765,7533.975749924126,7359.682417199368,,64.29984484265339,410.0472642994573,333.57092904766074,76.47633525179657,0.0581223656211467,25984688628.91914,-2.630449408259466,6.314120305491288,-7.687479241657262e-11,1.8452994619618614e-10,-0.026452928527155417,-0.026809102516198058,8942.80859375,0.0015422162701026476,8723.7861328125,-0.009449813541879348,8827.7646484375,0.08393344808628167,8383.519949776786,415.0936330251929,8942.80859375,544.2822265625,329.7024623325893
2020-01-20,8657.642578125,8745.5908203125,8560.4736328125,8704.6318359375,26422375678.0,7961.955678663106,7558.946123884145,7372.59744367624,,61.55046522486535,394.5894352672749,345.7746302915836,48.81480497569129,-0.22780699031083984,26009699317.43804,-0.5398190147284867,2.162464314946797,-2.0430373911379776e-11,8.184216064823136e-11,-0.005582491465413786,-0.005598131806099833,8706.2451171875,-0.026452928527155417,8929.0380859375,0.02352785247141642,8807.0107421875,-0.002350980919464507,8446.978759765625,380.4182897842154,8706.2451171875,185.1171875,316.3126743861607
2020-01-21,8745.89453125,8755.7060546875,8544.5205078125,8658.9912109375,24097418512.0,8006.752184525213,7585.322755158942,7386.26209131379,,64.71178046374598,385.02189669912696,353.62408357309226,31.39781312603469,-0.08799198052186596,25900426128.55587,1.0036194539928522,2.4715903798452703,4.1648421945822584e-11,1.0256660391296566e-10,0.010193531591149663,0.010141927934056931,8657.642578125,-0.005582491465413786,8942.80859375,0.0015422162701026476,8723.7861328125,-0.009449813541879348,8488.564627511161,378.88734505525895,8657.642578125,211.185546875,302.1124790736607
2020-01-22,8680.8759765625,8792.994140625,8636.7470703125,8744.2109375,22600204051.0,8045.2735440702,7609.668382301243,7399.14382151527,,60.48431221602042,367.9515826698207,356.48958339243796,11.461999277382745,-0.06213173665280447,25711842009.83839,-0.7243073319044118,1.8090962840578655,-3.2048707625379296e-11,8.004778540828342e-11,-0.007434180055016837,-0.007461951294768086,8745.89453125,0.010193531591149663,8706.2451171875,-0.026452928527155417,8929.0380859375,0.02352785247141642,8531.494140625,362.721372748182,8745.89453125,156.2470703125,281.8469935825893
2020-01-23,8406.515625,8687.7470703125,8333.6376953125,8680.650390625,25770680779.0,8065.915948694759,7627.376098805659,7409.167421549944,,45.888384087629156,328.4979287311053,350.8912524601715,-22.393323729066196,0.1402853142761653,25715204225.219055,-3.157997998871862,4.2491573061687005,-1.2254228073963998e-10,1.6488339375307662e-10,-0.03160514587505292,-0.03211536772319544,8680.8759765625,-0.007434180055016837,8657.642578125,-0.005582491465413786,8942.80859375,0.0015422162701026476,8569.168736049107,313.8423324623044,8680.8759765625,354.109375,290.00537109375
2020-01-24,8445.4345703125,8514.6669921875,8266.8408203125,8405.5673828125,24397913026.0,8087.602727072916,7645.555175950256,7419.47853745803,,47.94448003527369,296.9480253712154,340.10260704238027,-43.15458167116486,-0.05326858707274196,25639930442.406536,0.47429502000685236,2.997834085132799,1.943998322731181e-11,1.2287256217112147e-10,0.004629616722148233,0.00461893300829455,8406.515625,-0.03160514587505292,8745.89453125,0.010193531591149663,8706.2451171875,-0.026452928527155417,8589.088762555804,294.581515362042,8406.515625,247.826171875,276.29443359375
2020-01-25,8367.84765625,8458.453125,8296.21875,8440.119140625,19647331549.0,8103.6167230258925,7661.606119956917,7428.915046102726,,44.09079573629698,262.6561475387243,324.6133151416491,-61.957167602924756,-0.19471261627736236,25297496219.926163,-0.8562851207530255,1.9555219056874555,-4.358276942685422e-11,9.953117047016935e-11,-0.00918684685986848,-0.009229306182408406,8445.4345703125,0.004629616722148233,8680.8759765625,-0.007434180055016837,8657.642578125,-0.005582491465413786,8612.682338169643,257.9599318592655,8445.4345703125,162.234375,274.40279715401783
2020-01-26,8596.830078125,8602.4013671875,8325.498046875,8364.41015625,22177678796.0,8131.80034331727,7682.3888745828735,7440.536091197475,,56.105415601426486,251.0624632606905,309.9031447654574,-58.840681504766906,0.1287883415968918,25119220938.558952,2.778676768992882,3.3259670322838697,1.2529159586773566e-10,1.4996912268761627e-10,0.027364554337216074,0.02699683810277081,8367.84765625,-0.00918684685986848,8406.515625,-0.03160514587505292,8745.89453125,0.010193531591149663,8641.5634765625,228.21695723544178,8367.84765625,276.9033203125,280.53843470982144
2020-01-27,8909.8193359375,8977.7265625,8597.30859375,8597.30859375,28647338393.0,8176.258571466998,7709.665107057421,7455.155824975983,,67.2165150753321,264.0857857371793,300.7396729598018,-36.65388722262247,0.2917194200759585,25320827650.2413,3.6349834227735696,4.424849528218088,1.2688730006630497e-10,1.5445935910399633e-10,0.036407519395889265,0.03576042498236325,8596.830078125,0.027364554337216074,8445.4345703125,0.004629616722148233,8680.8759765625,-0.007434180055016837,8696.2509765625,188.0658152519437,8596.830078125,380.896484375,299.31051199776783
2020-01-28,9358.58984375,9358.58984375,8908.447265625,8912.5244140625,34398744403.0,8243.820358454597,7746.307878983922,7474.095466953834,,76.89323269561255,307.0790756426959,302.00755349638064,5.07152214631526,0.2007658069695355,25839565750.398937,5.004927997545589,5.052985831346433,1.4549740359444913e-10,1.4689448464013559e-10,0.05036808165148732,0.04914065669354804,8909.8193359375,0.036407519395889265,8367.84765625,-0.00918684685986848,8406.515625,-0.03160514587505292,8734.167061941964,257.36293991366375,8909.8193359375,450.142578125,278.7079380580357
2020-01-29,9316.6298828125,9406.431640625,9269.4677734375,9357.470703125,30682598115.0,8305.123759846478,7781.203923513446,7492.429142733522,,74.52018986610047,333.9165671389801,308.38935622490055,25.527210914079546,-0.10803145151065185,26116310456.94757,-0.4364514900256208,1.4775807040397981,-1.4224724007718562e-11,4.815696175733709e-11,-0.004483577295090302,-0.004493658672814258,9358.58984375,0.05036808165148732,8596.830078125,0.027364554337216074,8445.4345703125,0.004629616722148233,8770.568429129464,300.8283153886095,9358.58984375,136.9638671875,271.85323660714283
2020-01-30,9508.9931640625,9553.1259765625,9230.8974609375,9316.0166015625,32378792851.0,8373.916297230251,7819.599239970092,7512.494456378587,,78.09601022733517,366.48299382822006,320.0080837455645,46.47491008265558,0.05528197871779206,26474166593.750565,2.0714493195260473,3.490760427017831,6.397549559856651e-11,1.0781008554214896e-10,0.02064730312029206,0.020437036918080173,9316.6298828125,-0.004483577295090302,8909.8193359375,0.036407519395889265,8367.84765625,-0.00918684685986848,8826.65464564732,359.00642738625373,9316.6298828125,322.228515625,278.12918526785717
2020-01-31,9350.529296875,9521.7060546875,9230.7763671875,9508.3134765625,29432489719.0,8429.722754352808,7853.619907901311,7530.783360264123,,68.90457101437141,375.1805638651931,331.0425797694902,44.137984095702905,-0.09099484176442996,26643213629.479103,-1.6594339267045604,3.1517358446052635,-5.638102459382907e-11,1.0708356223668961e-10,-0.016664631518128026,-0.01680504867594127,9508.9931640625,0.02064730312029206,9358.58984375,0.05036808165148732,8596.830078125,0.027364554337216074,8856.761160714286,384.9860780320929,9508.9931640625,290.9296875,278.85232979910717
2020-02-01,9392.875,9439.3232421875,9313.2392578125,9346.357421875,25922656496.0,8484.760025532647,7887.825576614616,7549.311635286371,,69.99349385556012,381.0973421905692,341.053532253706,40.04380993686317,-0.11925029980505675,26602038936.137436,0.49770810194061643,1.3538145094815774,1.91997337162345e-11,5.222514558608135e-11,0.00452869583961979,0.004518472151643944,9350.529296875,-0.016664631518128026,9316.6298828125,-0.004483577295090302,8909.8193359375,0.036407519395889265,8888.908761160714,410.65903661160894,9350.529296875,126.083984375,274.65359933035717
2020-02-02,9344.365234375,9468.7978515625,9217.82421875,9389.8203125,30835736946.0,8533.880323180781,7920.193124564846,7567.172865128049,,66.89696790809778,377.520280176941,348.346881838353,29.173398338588015,0.18952843242582462,26843964536.70101,-0.484088902792835,2.722699271070866,-1.56989568188553e-11,8.829687695931826e-11,-0.0051645279666768795,-0.005177910236525379,9392.875,0.00452869583961979,9508.9931640625,0.02064730312029206,9358.58984375,0.05036808165148732,8934.48876953125,424.02104886436575,9392.875,250.9736328125,253.70298549107142
2020-02-03,9293.521484375,9540.3720703125,9248.6337890625,9344.68359375,30934096509.0,8577.288389534737,7950.711532560627,7584.3504633295115,,63.49958689109677,366.35960161723597,351.94942579412964,14.410175823106329,0.0031897912208891377,27077686363.689526,-0.5474996436392852,3.1543932639544208,-1.7698905267202327e-11,1.0197140437047121e-10,-0.005441113304621492,-0.00545597007771587,9344.365234375,-0.0051645279666768795,9350.529296875,-0.016664631518128026,9316.6298828125,-0.004483577295090302,8979.90869140625,426.1364132283472,9344.365234375,291.73828125,261.3187779017857
2020-02-04,9180.962890625,9331.265625,9112.8115234375,9292.841796875,29893183716.0,8611.784075311323,7978.050451628724,7600.237154148372,,56.20795705560802,344.4614089238239,350.45182242006854,-5.990413496244628,-0.03364936786491102,27238571926.678696,-1.2039256526203068,2.3972195737907196,-4.027425328992036e-11,8.019284919818139e-11,-0.012111511652417528,-0.0121854536490776,9293.521484375,-0.005441113304621492,9392.875,0.00452869583961979,9508.9931640625,0.02064730312029206,9010.98500279018,423.6143927685969,9293.521484375,218.4541015625,261.8379603794643
2020-02-05,9613.423828125,9701.2998046875,9163.7041015625,9183.416015625,35222060874.0,8669.020632614962,8014.39208221753,7620.268862347145,,70.98060168470697,357.8775275096268,351.9369634379802,5.940564071646634,0.17826395504162296,27694771295.097054,4.682438558466359,5.866576410224058,1.3294050496411503e-10,1.6655971469729105e-10,0.047104093835473426,0.04602834799275258,9180.962890625,-0.012111511652417528,9344.365234375,-0.0051645279666768795,9350.529296875,-0.016664631518128026,9077.59556361607,440.6884502661228,9180.962890625,537.595703125,289.0771484375
2020-02-06,9729.8017578125,9824.619140625,9539.818359375,9617.8212890625,37628823716.0,8729.636696911964,8052.512297230751,7641.259239416452,,73.73204721675135,373.5940646387062,356.26838367812536,17.325680960580826,0.06833111925533597,28262431433.434364,1.164301824544666,2.9853899783125293,3.094175447343569e-11,7.933785017688777e-11,0.012105773319493585,0.012033084493942919,9613.423828125,0.047104093835473426,9293.521484375,-0.005441113304621492,9392.875,0.00452869583961979,9172.116001674107,427.39182917202385,9613.423828125,284.80078125,284.1265345982143
2020-02-07,9795.943359375,9834.716796875,9726.0029296875,9726.0029296875,34522718159.0,8790.568506195566,8091.255209722845,7662.698882401115,,75.26968536309562,386.92636177743043,362.3999792979864,24.52638247944401,-0.08254591162463754,28620162103.466686,0.7191076354091455,1.1177651083742068,2.0829983088155983e-11,3.237766803952567e-11,0.006797836503646293,0.0067748353927720014,9729.8017578125,0.012105773319493585,9180.962890625,-0.012111511652417528,9344.365234375,-0.0051645279666768795,9268.58091517857,402.4393924140331,9729.8017578125,108.7138671875,274.18994140625
2020-02-08,9865.119140625,9876.7490234375,9678.91015625,9793.0703125,35172043762.0,8851.971399591534,8130.674408187338,7684.613511836179,,76.90138820600971,398.4807724356615,369.61613792552146,28.864634510140036,0.01880864652688774,28994555341.09716,0.7357123540003175,2.0440200807086604,2.09175320882315e-11,5.811490780973686e-11,0.007061676319697785,0.0070368594474600355,9795.943359375,0.006797836503646293,9613.423828125,0.047104093835473426,9293.521484375,-0.005441113304621492,9375.528878348214,338.53239300503157,9795.943359375,197.8388671875,276.73311941964283
2020-02-09,10116.673828125,10129.435546875,9850.392578125,9863.89453125,35807884663.0,8924.240109793445,8174.807728630396,7708.8131169733815,,81.9096285402212,423.05932255324296,380.3047748510658,42.75454770217715,0.01807801972790002,29383888445.205894,2.5626723407693066,2.832810637107777,7.156726416227808e-11,7.911136510208037e-11,0.02549940694219166,0.025179720219250152,9865.119140625,0.007061676319697785,9729.8017578125,0.012105773319493585,9180.962890625,-0.012111511652417528,9484.089146205357,312.2848459324636,9865.119140625,279.04296875,276.88595145089283
2020-02-10,9856.611328125,10165.765625,9784.5634765625,10115.5595703125,39386548075.0,8977.518465126675,8212.181141952498,7730.184243452502,,65.0779825555721,416.7491060065822,387.5936410821691,29.15546492441314,0.09994065401181884,29955468995.479843,-2.5599003237296967,3.8959545752921363,-6.499427974381318e-11,9.891586761737653e-11,-0.025706324471686526,-0.026042505869956382,10116.673828125,0.02549940694219166,9795.943359375,0.006797836503646293,9613.423828125,0.047104093835473426,9551.71714564732,279.11136979095477,10116.673828125,381.2021484375,276.9077845982143
2020-02-11,10208.236328125,10210.052734375,9729.3349609375,9855.8916015625,37648059389.0,9047.84520015515,8256.537923867443,7754.841478125861,,73.55562148189952,435.1057841423153,397.0960696941984,38.00971444811694,-0.04413914828711474,30395045589.395283,3.5749655211979112,4.940910919066342,9.495749792198967e-11,1.3123945826833177e-10,0.03567402510806805,0.03505244674627077,9856.611328125,-0.025706324471686526,9865.119140625,0.007061676319697785,9729.8017578125,0.012105773319493585,9612.406180245536,322.8355255260801,9856.611328125,480.7177734375,279.0917271205357
2020-02-12,10326.0546875,10393.611328125,10202.3876953125,10202.3876953125,43444303830.0,9120.885742289141,8302.5271852815,7780.425689164409,,75.82460003510525,453.9279420148432,408.46244415832734,45.46549785651587,0.15395865112488494,31140717488.858406,1.212137745405607,1.8743027468007114,2.7900959125706563e-11,4.314265810622638e-11,0.011541499979814906,0.011475404940052,10208.236328125,0.03567402510806805,10116.673828125,0.02549940694219166,9795.943359375,0.006797836503646293,9684.50795200893,362.03754075908665,10208.236328125,191.2236328125,282.96742466517856
2020-02-13,10214.3798828125,10457.626953125,10116.1611328125,10323.9609375,49356071373.0,9183.37112174762,8345.01280078219,7804.64413885245,,69.31965603024594,454.5931474724948,417.6885848211609,36.90456265133395,0.13607693119293796,32181594853.666496,-1.0614245380323535,3.3754486096996903,-2.1505450261849664e-11,6.838973434879611e-11,-0.010814856987217514,-0.010873762642183454,10326.0546875,0.011541499979814906,9856.611328125,-0.025706324471686526,9865.119140625,0.007061676319697785,9734.89271763393,384.1417436423841,10326.0546875,341.4658203125,284.34151785714283
2020-02-14,10312.1162109375,10321.99609375,10125.5341796875,10211.55078125,43338264162.0,9247.8708411299,8388.726209896751,7829.594109718968,,71.76567368894868,457.73040131427297,425.6969481197833,32.03345319448965,-0.12192638197480221,32819118814.142696,0.9848203455263016,1.940262218033057,2.2724037627464902e-11,4.4770187628657365e-11,0.009568503349817403,0.009523015160699344,10214.3798828125,-0.010814856987217514,10208.236328125,0.03567402510806805,10116.673828125,0.02549940694219166,9803.57749720982,395.91653806564983,10214.3798828125,196.4619140625,277.5938197544643
2020-02-15,9889.4248046875,10341.5556640625,9874.427734375,10313.8564453125,43865054831.0,9284.531067618906,8422.075067558766,7850.0899375296,,51.34019700940064,421.25309027789626,424.80817655140595,-3.555086273509687,0.01215532461177582,33450315157.96311,-4.115159473815424,4.730683562160545,-9.381407340467263e-11,1.0784629314579837e-10,-0.0409897830477971,-0.04185355039924229,10312.1162109375,0.009568503349817403,10326.0546875,0.011541499979814906,9856.611328125,-0.025706324471686526,9839.045340401786,378.13616135925673,10312.1162109375,467.1279296875,301.9541015625
2020-02-16,9934.43359375,10053.96875,9722.38671875,9889.1796875,43374780305.0,9321.668354826395,8455.68303480746,7870.82967540244,,52.98426758852074,391.4638401287084,418.13930926686646,-26.675469138158064,-0.011176881640497016,34017427452.079506,0.45761031430343296,3.4105003312667166,1.0550147138167342e-11,7.862864796743589e-11,0.004551203932625647,0.004540878520857384,9889.4248046875,-0.0409897830477971,10214.3798828125,-0.010814856987217514,10208.236328125,0.03567402510806805,9881.193080357143,350.64236641966806,9889.4248046875,331.58203125,307.7118443080357
2020-02-17,9690.142578125,9938.8154296875,9507.6376953125,9936.560546875,45998298413.0,9342.724024729174,8483.115469103406,7888.932291349929,,43.73095653445995,344.17595525964316,403.34663846542185,-59.17068320577869,0.060484873688168905,34702048649.84639,-2.479912114333136,4.535066945047572,-5.391312722194666e-11,9.859205886985322e-11,-0.024590331529186438,-0.02489772344158013,9934.43359375,0.004551203932625647,10312.1162109375,0.009568503349817403,10326.0546875,0.011541499979814906,9909.523158482143,313.5720971907652,9934.43359375,431.177734375,317.6718052455357
2020-02-18,10141.99609375,10161.935546875,9632.3828125,9691.23046875,47271023953.0,9388.396714387507,8519.979482984441,7911.3508366474425,,59.00923257940777,339.2501041983014,390.52733161199774,-51.27722741369632,0.02766897002521085,35420275810.026596,4.651273400767043,5.497629659068328,9.839586731591956e-11,1.1630020252014083e-10,0.0466302236506857,0.04557569247775114,9690.142578125,-0.024590331529186438,9889.4248046875,-0.0409897830477971,10214.3798828125,-0.010814856987217514,9978.168387276786,237.86392997810793,9690.142578125,529.552734375,339.8931361607143
2020-02-19,9633.38671875,10191.67578125,9611.2236328125,10143.798828125,46992019710.0,9402.396143208221,8544.721866001453,7928.485522041498,,43.62502552801215,290.9518934898624,370.6122439875707,-79.6603504977083,-0.005902225500285407,36081518318.596504,-5.0317649040891474,6.039315810484832,-1.0707700871640504e-10,1.2851790256632986e-10,-0.05014884351152826,-0.05144998404328957,10141.99609375,0.0466302236506857,9934.43359375,0.004551203932625647,10312.1162109375,0.009568503349817403,9979.594308035714,235.55786148913128,10141.99609375,580.4521484375,342.95431082589283
2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237.0,9414.17211136418,8568.360837555587,7945.20184108524,,42.991599685600846,247.8085110467564,346.0514973994078,-98.24298635265143,-0.043981073504703816,36586874999.64813,-0.21652201947805721,1.4231996622874274,-4.819605236248177e-12,3.167927475053988e-11,-0.0025859164113087862,-0.0025892656683303506,9633.38671875,-0.05014884351152826,9690.142578125,-0.024590331529186438,9889.4248046875,-0.0409897830477971,9970.928152901786,247.38928148829717,9633.38671875,135.31640625,332.27685546875
2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513.0,9429.730356786225,8593.207072415462,7962.5276079028,,45.83188823336168,217.40218270689365,320.321634460905,-102.91945175401133,-0.08891907810719801,36835084857.553955,0.7767464756034185,1.389729444209038,1.8977182637410727e-11,3.395335583448143e-11,0.008114275736580634,0.008081532009711982,9608.4755859375,-0.0025859164113087862,10141.99609375,0.0466302236506857,9934.43359375,0.004551203932625647,9963.10658482143,254.96236371011776,9608.4755859375,133.271484375,334.03097098214283
