date,open,high,low,close,volume,symbol,source
2014-03-27,580.257,580.56,471.239,471.239,35475810.37037037,BTC,alpha_vantage
2014-03-28,477.143,526.023,473.234,495.666,75398755.06072874,BTC,alpha_vantage
2014-03-29,501.713,504.859,489.734,491.172,24921434.93927126,BTC,alpha_vantage
2014-03-30,492.372,492.372,444.179,460.273,25007250.37313433,BTC,alpha_vantage
2014-03-31,462.299,483.022,443.365,457.001,46448404.87804878,BTC,alpha_vantage
2014-04-01,457.0,495.343,457.0,478.375,30041358.15602837,BTC,alpha_vantage
2014-04-02,479.137,495.045,431.269,437.14,33959281.81818182,BTC,alpha_vantage
2014-04-03,436.444,449.565,414.89,444.718,53592427.11267605,BTC,alpha_vantage
2014-04-04,445.664,454.652,429.091,447.526,30892161.32404181,BTC,alpha_vantage
2014-04-05,446.675,463.571,444.197,461.907,17020784.375,BTC,alpha_vantage
2014-04-06,463.397,466.319,452.97,460.499,11486721.52777778,BTC,alpha_vantage
2014-04-07,461.474,462.564,445.122,449.423,12078620.73170732,BTC,alpha_vantage
2014-04-08,447.613,457.424,446.114,453.086,14037298.02120141,BTC,alpha_vantage
2014-04-09,453.177,455.728,441.933,442.725,11066679.89547038,BTC,alpha_vantage
2014-04-10,442.256,443.366,358.732,365.176,32636740.27777778,BTC,alpha_vantage
2014-04-11,363.71,429.767,351.816,420.947,73670357.14285715,BTC,alpha_vantage
2014-04-12,420.889,439.606,415.789,421.116,34810648.95833334,BTC,alpha_vantage
2014-04-13,421.461,427.398,395.254,414.063,15528146.18055556,BTC,alpha_vantage
2014-04-14,414.828,469.751,407.373,458.787,41624579.29824562,BTC,alpha_vantage
2014-04-15,458.373,518.996,453.543,515.586,48152451.84397163,BTC,alpha_vantage
2014-04-16,522.185,542.378,502.781,527.395,54356754.16725979,BTC,alpha_vantage
2014-04-17,529.067,533.517,484.874,495.963,44005150.6993007,BTC,alpha_vantage
2014-04-18,495.798,498.601,472.741,479.645,24792255.74912892,BTC,alpha_vantage
2014-04-19,479.582,503.555,470.561,501.565,20064121.875,BTC,alpha_vantage
2014-04-20,501.751,510.871,490.84,498.168,15292310.06944444,BTC,alpha_vantage
2014-04-21,497.739,510.568,493.201,495.773,14247268.53146853,BTC,alpha_vantage
2014-04-22,495.455,503.222,487.58,487.924,12763944.09722222,BTC,alpha_vantage
2014-04-23,488.359,493.249,485.817,491.303,10862710.46263345,BTC,alpha_vantage
2014-04-24,490.825,500.465,482.952,500.465,10362477.1024735,BTC,alpha_vantage
2014-04-25,500.087,500.299,442.951,461.449,34614370.56737588,BTC,alpha_vantage
2014-04-26,461.705,464.543,449.103,458.601,26293487.71929825,BTC,alpha_vantage
2014-04-27,457.242,459.33,436.39,436.39,8859810.88339223,BTC,alpha_vantage
2014-04-28,430.716,447.534,422.942,440.285,20057905.21276596,BTC,alpha_vantage
2014-04-29,439.983,451.636,435.181,447.209,17729711.63793103,BTC,alpha_vantage
2014-04-30,446.89,451.099,436.699,447.645,16192266.0,BTC,alpha_vantage
2014-05-01,447.633,460.614,447.633,457.76,13583543.75,BTC,alpha_vantage
2014-05-02,457.364,457.929,443.403,449.377,12035047.80487805,BTC,alpha_vantage
2014-05-03,449.403,449.403,430.682,437.762,9093119.54861111,BTC,alpha_vantage
2014-05-04,438.517,439.769,430.054,436.403,8485122.84722222,BTC,alpha_vantage
2014-05-05,434.782,440.974,427.617,433.482,8424945.40069686,BTC,alpha_vantage
2014-05-06,433.364,448.038,423.251,428.962,11729299.475,BTC,alpha_vantage
2014-05-07,429.341,446.128,428.451,438.821,13112136.875,BTC,alpha_vantage
2014-05-08,438.679,448.399,438.143,440.169,14989552.10035842,BTC,alpha_vantage
2014-05-09,440.178,452.692,440.143,449.461,9228733.93728223,BTC,alpha_vantage
2014-05-10,450.456,455.771,448.468,454.433,9006769.58333333,BTC,alpha_vantage
2014-05-11,453.92,455.339,433.401,438.886,8734502.70833333,BTC,alpha_vantage
2014-05-12,438.303,442.26,434.231,441.462,10811231.53310104,BTC,alpha_vantage
2014-05-13,441.531,441.976,436.967,440.671,7292215.0,BTC,alpha_vantage
2014-05-14,440.592,446.659,440.503,443.972,8088830.55944056,BTC,alpha_vantage
2014-05-15,444.136,449.799,443.63,447.252,9029015.41666667,BTC,alpha_vantage
2014-05-16,447.386,450.661,444.964,448.058,6755427.10801394,BTC,alpha_vantage
2014-05-17,448.117,451.98,447.301,448.903,4925623.61111111,BTC,alpha_vantage
2014-05-18,448.701,449.767,444.784,446.264,2688736.14583333,BTC,alpha_vantage
2014-05-19,446.076,447.555,443.1,446.181,4480137.10801394,BTC,alpha_vantage
2014-05-20,446.305,491.444,446.007,485.724,20856204.75694444,BTC,alpha_vantage
2014-05-21,485.8,494.369,483.489,491.77,31202923.50526316,BTC,alpha_vantage
2014-05-22,492.049,525.356,490.191,524.579,23426467.01388889,BTC,alpha_vantage
2014-05-23,525.715,541.956,520.076,520.222,34918169.33797909,BTC,alpha_vantage
2014-05-24,521.051,525.17,516.281,525.138,17908664.92537313,BTC,alpha_vantage
2014-05-25,525.228,576.478,525.228,571.588,32500836.45833333,BTC,alpha_vantage
2014-05-26,571.393,588.389,565.332,583.424,39562935.48387097,BTC,alpha_vantage
2014-05-27,582.588,589.517,554.434,571.244,30472731.70731707,BTC,alpha_vantage
2014-05-28,571.915,578.624,564.087,577.062,28220059.375,BTC,alpha_vantage
2014-05-29,576.33,577.096,561.596,568.18,19295990.1754386,BTC,alpha_vantage
2014-05-30,568.177,618.458,568.157,615.325,23539243.55400697,BTC,alpha_vantage
2014-05-31,615.687,624.715,604.471,623.677,25926495.83333333,BTC,alpha_vantage
2014-06-01,623.693,671.513,619.906,630.229,26833079.16666667,BTC,alpha_vantage
2014-06-02,629.645,665.498,618.745,660.618,47542278.81944445,BTC,alpha_vantage
2014-06-03,660.55,674.111,650.784,667.605,51154677.35191637,BTC,alpha_vantage
2014-06-04,666.774,668.563,624.089,641.614,48829172.75985663,BTC,alpha_vantage
2014-06-05,641.072,663.526,640.09,659.258,26252926.38888889,BTC,alpha_vantage
2014-06-06,659.283,661.366,652.304,653.702,24951745.6445993,BTC,alpha_vantage
2014-06-07,653.522,656.944,644.907,654.969,19712907.63888889,BTC,alpha_vantage
2014-06-08,654.994,658.884,653.47,656.14,9944768.99305556,BTC,alpha_vantage
2014-06-09,655.64,657.703,644.393,649.159,14119338.50694444,BTC,alpha_vantage
2014-06-10,650.042,659.615,646.564,653.15,18814451.56794425,BTC,alpha_vantage
2014-06-11,653.188,657.04,632.547,633.02,20541078.13620072,BTC,alpha_vantage
2014-06-12,633.428,638.109,573.272,586.952,26366485.06944444,BTC,alpha_vantage
2014-06-13,585.696,615.137,585.696,600.163,59071984.66898955,BTC,alpha_vantage
2014-06-14,600.746,601.27,549.821,577.358,30027775.0,BTC,alpha_vantage
2014-06-15,575.928,592.937,554.891,592.937,32105776.73611111,BTC,alpha_vantage
2014-06-16,592.649,608.72,587.068,592.188,31443928.47222222,BTC,alpha_vantage
2014-06-17,591.586,610.889,590.4,610.864,19789391.28919861,BTC,alpha_vantage
2014-06-18,609.767,615.881,604.396,607.958,21002427.08333333,BTC,alpha_vantage
2014-06-19,608.07,612.241,597.018,598.071,13677202.77777778,BTC,alpha_vantage
2014-06-20,597.402,599.754,587.756,594.146,17446822.29965157,BTC,alpha_vantage
2014-06-21,593.678,599.462,587.737,594.992,13184339.72222222,BTC,alpha_vantage
2014-06-22,595.904,605.997,594.627,602.273,11280778.54166667,BTC,alpha_vantage
2014-06-23,602.161,603.212,586.343,593.984,11415530.14545454,BTC,alpha_vantage
2014-06-24,593.97,596.971,582.357,582.357,12568735.33568905,BTC,alpha_vantage
2014-06-25,581.809,583.599,565.625,566.336,17670253.19148936,BTC,alpha_vantage
2014-06-26,566.137,581.629,564.731,581.137,17796393.96226415,BTC,alpha_vantage
2014-06-27,581.297,600.124,579.885,597.261,15871705.99250936,BTC,alpha_vantage
2014-06-28,599.077,604.473,595.918,596.549,18269280.66298342,BTC,alpha_vantage
2014-06-29,596.332,604.076,596.162,602.715,9786132.91044776,BTC,alpha_vantage
2014-06-30,602.62,645.155,599.883,639.797,26740321.00694444,BTC,alpha_vantage
2014-07-01,641.391,657.858,640.107,640.806,45150228.515625,BTC,alpha_vantage
2014-07-02,641.037,656.678,638.339,650.879,31528134.36293436,BTC,alpha_vantage
2014-07-03,650.769,650.769,641.303,645.156,22696624.55357143,BTC,alpha_vantage
2014-07-04,644.646,648.433,629.403,630.692,19966155.45023696,BTC,alpha_vantage
2014-07-05,629.951,633.222,628.004,631.457,16796410.0,BTC,alpha_vantage
2014-07-06,631.772,638.653,631.16,635.807,10272828.23255814,BTC,alpha_vantage
2014-07-07,635.463,637.157,617.007,624.086,11588070.41666667,BTC,alpha_vantage
2014-07-08,622.57,626.695,620.907,624.818,15359606.11940298,BTC,alpha_vantage
2014-07-09,625.221,626.998,622.596,624.532,9481762.67148015,BTC,alpha_vantage
2014-07-10,624.509,626.116,612.346,616.838,12242666.35416667,BTC,alpha_vantage
2014-07-11,616.762,632.086,615.769,632.086,15621345.99303136,BTC,alpha_vantage
2014-07-12,632.003,636.658,626.982,634.278,16679989.93055556,BTC,alpha_vantage
2014-07-13,633.713,634.727,624.909,626.521,12198057.69230769,BTC,alpha_vantage
2014-07-14,626.497,627.342,617.322,619.875,11318627.87456446,BTC,alpha_vantage
2014-07-15,619.315,625.141,619.315,622.054,11434746.18055556,BTC,alpha_vantage
2014-07-16,621.586,623.092,615.325,616.934,12169039.52083333,BTC,alpha_vantage
2014-07-17,616.8,626.29,608.399,622.987,13167452.19444444,BTC,alpha_vantage
2014-07-18,623.089,629.213,620.472,629.213,15501255.05226481,BTC,alpha_vantage
2014-07-19,628.779,629.166,624.597,628.628,12494571.38888889,BTC,alpha_vantage
2014-07-20,628.515,628.559,622.775,623.994,6156051.04166667,BTC,alpha_vantage
2014-07-21,623.9,624.09,619.109,622.034,7644422.94736842,BTC,alpha_vantage
2014-07-22,622.211,624.298,620.957,621.413,10403722.74305556,BTC,alpha_vantage
2014-07-23,621.551,624.431,618.293,619.337,9578867.91666667,BTC,alpha_vantage
2014-07-24,619.415,620.429,595.566,601.243,16520255.90277778,BTC,alpha_vantage
2014-07-25,601.733,607.065,597.226,601.611,18322355.74912892,BTC,alpha_vantage
2014-07-26,601.089,602.088,593.964,595.985,11865350.0,BTC,alpha_vantage
2014-07-27,595.813,598.942,593.43,594.316,8913880.83333333,BTC,alpha_vantage
2014-07-28,593.852,594.573,575.185,585.76,14477090.94545455,BTC,alpha_vantage
2014-07-29,585.691,588.385,581.695,584.679,14844783.95522388,BTC,alpha_vantage
2014-07-30,584.725,585.122,564.896,566.849,11562696.49305556,BTC,alpha_vantage
2014-07-31,567.293,586.235,564.511,586.235,19949510.76388889,BTC,alpha_vantage
2014-08-01,586.235,597.922,583.634,594.908,20034622.85714286,BTC,alpha_vantage
2014-08-02,594.916,594.916,586.155,589.412,13558381.92982456,BTC,alpha_vantage
2014-08-03,589.333,589.333,581.65,585.625,8254428.78472222,BTC,alpha_vantage
2014-08-04,586.666,591.946,583.74,588.716,8283256.51567944,BTC,alpha_vantage
2014-08-05,588.782,589.865,584.102,585.166,11226674.72222222,BTC,alpha_vantage
2014-08-06,585.436,587.486,583.098,584.63,9972679.0625,BTC,alpha_vantage
2014-08-07,584.653,591.104,584.052,588.785,10585161.77083333,BTC,alpha_vantage
2014-08-08,588.869,598.116,588.791,592.619,13124577.35191638,BTC,alpha_vantage
2014-08-09,592.577,592.577,587.633,589.262,9176716.73611111,BTC,alpha_vantage
2014-08-10,589.372,594.46,587.942,591.01,7071456.52777778,BTC,alpha_vantage
2014-08-11,591.061,591.507,574.051,576.602,9380006.82926829,BTC,alpha_vantage
2014-08-12,576.368,576.948,566.595,569.592,17303184.375,BTC,alpha_vantage
2014-08-13,569.642,573.033,532.667,546.08,18579486.80555556,BTC,alpha_vantage
2014-08-14,546.658,546.658,498.725,505.974,32626245.48611111,BTC,alpha_vantage
2014-08-15,505.974,518.179,487.926,497.245,28753135.88850174,BTC,alpha_vantage
2014-08-16,497.01,521.475,487.744,520.182,25650440.27777778,BTC,alpha_vantage
2014-08-17,519.708,520.19,483.626,492.633,23722638.88888889,BTC,alpha_vantage
2014-08-18,491.795,499.37,443.851,461.424,36541357.83972126,BTC,alpha_vantage
2014-08-19,461.46,485.71,455.539,483.471,46453523.26388889,BTC,alpha_vantage
2014-08-20,485.245,518.285,467.511,513.219,38464101.38888889,BTC,alpha_vantage
2014-08-21,511.98,531.9,510.449,517.153,57062250.69444445,BTC,alpha_vantage
2014-08-22,517.237,521.479,501.275,514.677,40525580.83623693,BTC,alpha_vantage
2014-08-23,514.043,514.299,492.114,498.418,30248240.27777778,BTC,alpha_vantage
2014-08-24,498.075,512.888,497.351,508.066,21906956.59722222,BTC,alpha_vantage
2014-08-25,508.286,508.286,499.233,502.646,18981944.25087108,BTC,alpha_vantage
2014-08-26,502.496,512.688,502.496,511.666,19927680.55555556,BTC,alpha_vantage
2014-08-27,511.57,520.709,510.922,510.922,23876633.68055556,BTC,alpha_vantage
2014-08-28,511.153,516.157,506.877,507.368,20974827.08333333,BTC,alpha_vantage
2014-08-29,507.815,511.695,503.817,508.572,18113964.80836237,BTC,alpha_vantage
2014-08-30,508.517,509.308,501.636,504.399,15672012.95138889,BTC,alpha_vantage
2014-08-31,504.249,504.879,474.814,477.332,27322152.67361111,BTC,alpha_vantage
2014-09-01,477.763,485.306,471.91,475.725,33147391.98606272,BTC,alpha_vantage
2014-09-02,474.879,482.988,472.324,477.51,21058876.22377623,BTC,alpha_vantage
2014-09-03,477.426,481.712,476.208,477.548,17011548.26388889,BTC,alpha_vantage
2014-09-04,477.586,493.928,477.086,490.113,17910862.84722222,BTC,alpha_vantage
2014-09-05,489.66,490.643,481.609,483.116,22846763.06620209,BTC,alpha_vantage
2014-09-06,483.342,488.595,482.998,485.021,12249630.90277778,BTC,alpha_vantage
2014-09-07,484.83,488.066,482.633,482.633,9342224.375,BTC,alpha_vantage
2014-09-08,482.278,489.834,468.79,474.789,20113001.48409894,BTC,alpha_vantage
2014-09-09,474.6,477.377,467.778,475.503,24663840.27777778,BTC,alpha_vantage
2014-09-10,475.26,487.468,475.145,478.795,23149584.375,BTC,alpha_vantage
2014-09-11,479.359,482.351,474.61,479.645,19749719.44444444,BTC,alpha_vantage
2014-09-12,479.749,479.749,473.009,477.593,16115760.27874564,BTC,alpha_vantage
2014-09-13,477.753,482.117,475.098,478.879,15561947.56944444,BTC,alpha_vantage
2014-09-14,479.002,479.853,476.119,477.745,13572706.25,BTC,alpha_vantage
2014-09-15,477.892,478.62,474.022,475.434,13833225.43554007,BTC,alpha_vantage
2014-09-16,475.371,475.642,465.128,465.955,17009657.98611111,BTC,alpha_vantage
2014-09-17,466.057,468.174,452.422,457.377,17847189.58333333,BTC,alpha_vantage
2014-09-18,457.334,457.334,413.104,424.23,23936310.45296167,BTC,alpha_vantage
2014-09-19,424.44,427.835,384.532,394.709,39624553.47222222,BTC,alpha_vantage
2014-09-20,394.796,423.296,389.883,409.558,39775479.51388889,BTC,alpha_vantage
2014-09-21,408.904,412.426,393.181,398.645,31167172.56944444,BTC,alpha_vantage
2014-09-22,398.821,406.916,397.13,402.188,24169071.77700349,BTC,alpha_vantage
2014-09-23,402.152,441.557,396.197,435.962,26936516.66666667,BTC,alpha_vantage
2014-09-24,435.791,436.112,421.132,422.795,44812945.61403508,BTC,alpha_vantage
2014-09-25,423.205,423.52,409.468,411.693,29322064.80836237,BTC,alpha_vantage
2014-09-26,411.574,414.938,400.009,403.95,22426422.91666667,BTC,alpha_vantage
2014-09-27,404.425,406.623,397.372,399.205,17930401.04166667,BTC,alpha_vantage
2014-09-28,399.52,401.017,374.332,377.06,16840409.02777778,BTC,alpha_vantage
2014-09-29,377.181,385.211,372.24,375.665,29670549.47735192,BTC,alpha_vantage
2014-09-30,375.467,390.977,373.443,387.137,31058240.625,BTC,alpha_vantage
2014-10-01,386.944,391.379,380.78,383.615,33676631.38297872,BTC,alpha_vantage
2014-10-02,383.988,385.497,372.946,375.081,20289558.02469136,BTC,alpha_vantage
2014-10-03,375.072,377.695,357.859,360.002,23849561.67247387,BTC,alpha_vantage
2014-10-04,359.512,364.487,325.886,328.892,38072701.45454545,BTC,alpha_vantage
2014-10-05,328.866,341.801,289.296,321.77,58695294.79166666,BTC,alpha_vantage
2014-10-06,320.51,345.134,302.56,329.387,94978103.1358885,BTC,alpha_vantage
2014-10-07,330.079,339.247,320.482,336.718,62903305.90277778,BTC,alpha_vantage
2014-10-08,336.187,354.364,327.188,353.45,46380585.06944445,BTC,alpha_vantage
2014-10-09,352.94,382.726,347.687,364.51,66680669.79166666,BTC,alpha_vantage
2014-10-10,365.026,375.067,352.963,360.576,71098449.47735192,BTC,alpha_vantage
2014-10-11,361.562,367.191,355.951,363.041,25966678.47222222,BTC,alpha_vantage
2014-10-12,362.299,379.433,356.144,379.171,11806811.18055556,BTC,alpha_vantage
2014-10-13,378.549,397.226,368.897,390.196,24115303.48432056,BTC,alpha_vantage
2014-10-14,390.414,411.698,390.414,401.361,42621492.70833334,BTC,alpha_vantage
2014-10-15,400.87,402.227,388.766,394.733,32094415.625,BTC,alpha_vantage
2014-10-16,394.773,398.807,373.07,382.834,22321544.59930314,BTC,alpha_vantage
2014-10-17,382.556,385.478,375.389,383.801,22801798.25783972,BTC,alpha_vantage
2014-10-18,383.758,395.158,378.971,391.556,12354684.02777778,BTC,alpha_vantage
2014-10-19,391.442,393.939,386.457,390.54,9262827.29166667,BTC,alpha_vantage
2014-10-20,389.546,390.084,378.252,382.479,12469332.61324042,BTC,alpha_vantage
2014-10-21,382.845,392.646,380.834,386.154,13485783.88888889,BTC,alpha_vantage
2014-10-22,386.475,388.576,382.249,383.194,13183125.0,BTC,alpha_vantage
2014-10-23,383.158,385.048,356.447,359.053,19095447.56944444,BTC,alpha_vantage
2014-10-24,358.417,364.345,353.305,358.478,23190216.72473868,BTC,alpha_vantage
2014-10-25,358.345,359.861,342.877,346.653,15502566.20209059,BTC,alpha_vantage
2014-10-26,347.271,359.221,343.931,354.681,15363360.76388889,BTC,alpha_vantage
2014-10-27,354.704,358.632,349.809,353.178,10943983.83275261,BTC,alpha_vantage
2014-10-28,352.989,359.984,352.679,357.389,10514858.88888889,BTC,alpha_vantage
2014-10-29,357.618,357.833,335.343,335.68,12228819.61805556,BTC,alpha_vantage
2014-10-30,335.591,350.913,335.072,344.883,19054229.86111111,BTC,alpha_vantage
2014-10-31,345.305,348.045,337.142,338.594,27295572.4738676,BTC,alpha_vantage
2014-11-01,338.321,340.529,321.055,324.768,13800348.39857651,BTC,alpha_vantage
2014-11-02,325.749,329.05,320.626,325.995,13668810.43478261,BTC,alpha_vantage
2014-11-03,325.892,334.002,325.481,327.495,11246628.1184669,BTC,alpha_vantage
2014-11-04,327.554,331.767,325.077,330.717,13205792.36111111,BTC,alpha_vantage
2014-11-05,330.492,343.369,330.492,339.687,19292615.625,BTC,alpha_vantage
2014-11-06,339.486,352.966,338.424,349.491,15877640.27777778,BTC,alpha_vantage
2014-11-07,349.29,352.732,341.776,342.479,23926555.05226481,BTC,alpha_vantage
2014-11-08,342.415,347.032,342.154,345.681,11810683.02083333,BTC,alpha_vantage
2014-11-09,345.488,363.626,344.255,363.013,13345628.33333333,BTC,alpha_vantage
2014-11-10,363.264,374.816,357.561,365.658,28670205.92334495,BTC,alpha_vantage
2014-11-11,366.924,371.31,363.735,367.783,24853500.0,BTC,alpha_vantage
2014-11-12,367.695,429.718,367.695,421.391,28690605.20833333,BTC,alpha_vantage
2014-11-13,423.561,457.093,401.123,418.364,58432514.23611111,BTC,alpha_vantage
2014-11-14,420.735,420.735,384.789,397.55,47299567.94425087,BTC,alpha_vantage
2014-11-15,397.818,405.528,371.008,377.436,20056711.45833333,BTC,alpha_vantage
2014-11-16,376.133,390.799,374.602,388.308,15507646.875,BTC,alpha_vantage
2014-11-17,387.882,410.199,377.502,387.72,24005005.57491289,BTC,alpha_vantage
2014-11-18,387.408,392.402,371.117,375.005,38566355.90277778,BTC,alpha_vantage
2014-11-19,375.198,386.481,373.896,380.643,25768545.48611111,BTC,alpha_vantage
2014-11-20,380.555,382.025,356.781,357.799,21736320.83333333,BTC,alpha_vantage
2014-11-21,357.84,357.879,344.112,351.329,30239142.5087108,BTC,alpha_vantage
2014-11-22,350.848,364.841,350.848,353.273,20202844.44444444,BTC,alpha_vantage
2014-11-23,352.92,370.845,352.92,367.968,13182837.84722222,BTC,alpha_vantage
2014-11-24,367.573,387.209,366.669,376.631,23085671.77700349,BTC,alpha_vantage
2014-11-25,376.901,394.701,374.784,375.001,32861720.0,BTC,alpha_vantage
2014-11-26,375.348,377.698,365.816,367.066,22495653.125,BTC,alpha_vantage
2014-11-27,368.37,373.992,368.282,369.535,13383612.74305556,BTC,alpha_vantage
2014-11-28,369.67,382.838,358.455,377.006,13009240.17421603,BTC,alpha_vantage
2014-11-29,376.447,387.601,372.145,375.534,21539838.19444444,BTC,alpha_vantage
2014-11-30,375.491,382.527,373.309,378.236,13082616.875,BTC,alpha_vantage
2014-12-01,378.047,383.662,376.669,379.366,9976279.05923345,BTC,alpha_vantage
2014-12-02,379.245,384.038,377.863,381.711,11269971.90972222,BTC,alpha_vantage
2014-12-03,381.315,383.026,374.346,375.222,13254944.79166667,BTC,alpha_vantage
2014-12-04,375.01,378.655,367.759,369.066,13592784.66898955,BTC,alpha_vantage
2014-12-05,369.604,379.192,365.756,376.616,14849330.20833333,BTC,alpha_vantage
2014-12-06,376.854,378.448,370.945,374.783,12420458.40277778,BTC,alpha_vantage
2014-12-07,374.785,376.292,373.275,375.156,5773274.75694444,BTC,alpha_vantage
2014-12-08,375.095,376.029,361.886,361.886,11745634.52961672,BTC,alpha_vantage
2014-12-09,361.909,363.067,344.951,351.581,28082595.48611111,BTC,alpha_vantage
2014-12-10,352.219,352.384,347.082,347.332,22380909.375,BTC,alpha_vantage
2014-12-11,346.365,361.357,338.763,350.506,23959425.98425197,BTC,alpha_vantage
2014-12-12,350.833,352.983,349.291,352.542,21186238.96103896,BTC,alpha_vantage
2014-12-13,352.381,352.381,346.588,347.557,14737890.71038251,BTC,alpha_vantage
2014-12-14,347.376,353.316,345.418,351.714,9633498.50694444,BTC,alpha_vantage
2014-12-15,351.632,351.815,344.934,345.179,15548871.52777778,BTC,alpha_vantage
2014-12-16,345.345,345.859,328.514,328.548,25361939.3728223,BTC,alpha_vantage
2014-12-17,327.062,333.954,315.152,319.31,33509020.20905923,BTC,alpha_vantage
2014-12-18,319.776,323.709,304.232,311.629,40467782.29166666,BTC,alpha_vantage
2014-12-19,311.396,318.533,306.769,317.68,28673448.61111111,BTC,alpha_vantage
2014-12-20,317.843,330.325,316.044,329.365,24216250.52264808,BTC,alpha_vantage
2014-12-21,329.956,329.956,318.903,320.896,17524940.625,BTC,alpha_vantage
2014-12-22,320.843,334.117,320.425,331.896,18976770.48611111,BTC,alpha_vantage
2014-12-23,331.886,336.287,329.602,334.702,18610149.30555556,BTC,alpha_vantage
2014-12-24,334.572,334.741,321.357,322.774,14808088.15331011,BTC,alpha_vantage
2014-12-25,322.534,322.67,316.958,319.0,14561132.98611111,BTC,alpha_vantage
2014-12-26,319.008,331.424,316.627,328.517,10315642.91666667,BTC,alpha_vantage
2014-12-27,327.924,328.911,312.63,315.631,17757634.84320557,BTC,alpha_vantage
2014-12-28,315.863,320.028,311.078,317.506,13520211.45833333,BTC,alpha_vantage
2014-12-29,317.239,320.267,312.307,312.307,11507308.68055556,BTC,alpha_vantage
2014-12-30,312.67,314.809,309.373,310.61,11824949.12891986,BTC,alpha_vantage
2014-12-31,310.737,319.983,310.211,319.983,12319124.65277778,BTC,alpha_vantage
2015-01-01,320.193,320.435,314.003,314.136,13059799.40972222,BTC,alpha_vantage
2015-01-02,314.249,315.839,313.565,315.207,7154870.38194444,BTC,alpha_vantage
2015-01-03,315.032,315.15,284.234,284.234,16127051.91637631,BTC,alpha_vantage
2015-01-04,281.082,287.23,257.612,264.201,50044486.45833334,BTC,alpha_vantage
2015-01-05,264.195,278.341,264.195,274.57,49619788.88888889,BTC,alpha_vantage
2015-01-06,274.474,287.553,272.696,285.835,29156465.85365854,BTC,alpha_vantage
2015-01-07,286.189,298.754,283.079,293.909,24491203.47222222,BTC,alpha_vantage
2015-01-08,294.337,294.337,282.175,283.5,22995271.875,BTC,alpha_vantage
2015-01-09,283.349,291.114,280.533,290.408,19266206.59898477,BTC,alpha_vantage
2015-01-10,287.303,288.127,273.966,274.697,19179360.94890511,BTC,alpha_vantage
2015-01-11,274.796,279.638,265.039,267.88,14941563.54166667,BTC,alpha_vantage
2015-01-12,265.66,272.203,265.2,267.94,19900580.55555556,BTC,alpha_vantage
2015-01-13,267.796,268.277,219.906,222.973,46667544.09722222,BTC,alpha_vantage
2015-01-14,225.861,225.861,171.51,178.795,83898494.77351916,BTC,alpha_vantage
2015-01-15,178.103,229.067,176.897,210.482,98351723.6111111,BTC,alpha_vantage
2015-01-16,209.844,221.591,199.771,207.832,59276175.34722222,BTC,alpha_vantage
2015-01-17,208.097,211.731,194.875,199.279,31657332.75261324,BTC,alpha_vantage
2015-01-18,199.26,218.695,194.506,210.591,25334091.66666667,BTC,alpha_vantage
2015-01-19,210.339,216.728,207.318,214.761,24348881.94444444,BTC,alpha_vantage
2015-01-20,214.861,215.241,205.153,211.258,21699269.44444444,BTC,alpha_vantage
2015-01-21,211.315,227.788,211.212,226.878,20850395.12195122,BTC,alpha_vantage
2015-01-22,226.897,237.019,226.434,232.832,40287801.73611111,BTC,alpha_vantage
2015-01-23,233.406,234.845,225.196,232.909,25792802.43055556,BTC,alpha_vantage
2015-01-24,232.879,248.21,230.022,247.864,21773208.01393728,BTC,alpha_vantage
2015-01-25,247.847,255.074,243.89,253.477,31492829.51388889,BTC,alpha_vantage
2015-01-26,253.718,309.384,253.718,273.388,80132512.84722222,BTC,alpha_vantage
2015-01-27,273.473,275.48,250.653,263.918,70461913.8888889,BTC,alpha_vantage
2015-01-28,263.475,266.535,227.046,233.651,34175668.29268292,BTC,alpha_vantage
2015-01-29,233.915,238.706,220.712,233.521,42532605.90277778,BTC,alpha_vantage
2015-01-30,233.513,242.851,225.839,225.839,30103906.25,BTC,alpha_vantage
2015-01-31,226.425,233.504,216.309,217.8,23533107.01754386,BTC,alpha_vantage
2015-02-01,217.464,231.574,212.015,226.998,26177301.38888889,BTC,alpha_vantage
2015-02-02,226.972,242.175,222.659,238.469,29859298.26388889,BTC,alpha_vantage
2015-02-03,238.229,245.957,224.483,227.129,38142432.98611111,BTC,alpha_vantage
2015-02-04,227.268,230.058,221.113,226.147,32906926.92307692,BTC,alpha_vantage
2015-02-05,226.853,239.405,214.725,216.969,24377348.26388889,BTC,alpha_vantage
2015-02-06,217.111,230.51,216.232,222.236,25214846.34146341,BTC,alpha_vantage
2015-02-07,222.266,230.299,222.266,227.72,22751003.1358885,BTC,alpha_vantage
2015-02-08,227.754,229.438,221.077,223.3,19479428.47222222,BTC,alpha_vantage
2015-02-09,223.412,223.977,217.019,219.838,21018298.25783972,BTC,alpha_vantage
2015-02-10,220.11,221.807,215.332,220.053,24379975.69444444,BTC,alpha_vantage
2015-02-11,219.732,223.406,218.074,219.004,20429250.87108014,BTC,alpha_vantage
2015-02-12,219.185,222.199,217.614,221.609,15482650.0,BTC,alpha_vantage
2015-02-13,221.764,240.259,221.262,235.488,29902353.81944444,BTC,alpha_vantage
2015-02-14,235.427,259.808,235.427,257.747,42832044.40559441,BTC,alpha_vantage
2015-02-15,257.321,265.611,227.684,233.704,53506791.28919861,BTC,alpha_vantage
