Date,Open,High,Low,Close,Volume,Currency,Source,Symbol
2020-10-28,13658.3,13851.7,12907.6,13278.9,144180,USD,Investing.com,BITCOIN
2020-10-29,13278.3,13640.0,12982.9,13457.2,111233,USD,Investing.com,BITCOIN
2020-10-30,13457.0,13667.9,13134.5,13559.9,108774,USD,Investing.com,BITCOIN
2020-10-31,13560.2,14065.4,13441.7,13797.3,102750,USD,Investing.com,BITCOIN
2020-11-01,13795.5,13889.5,13628.7,13759.4,51705,USD,Investing.com,BITCOIN
2020-11-02,13759.7,13828.4,13214.2,13561.4,97762,USD,Investing.com,BITCOIN
2020-11-03,13560.5,14054.0,13294.6,14019.9,108169,USD,Investing.com,BITCOIN
2020-11-04,14023.0,14238.8,13544.4,14145.6,140803,USD,Investing.com,BITCOIN
2020-11-05,14145.6,15739.9,14099.7,15587.1,227491,USD,Investing.com,BITCOIN
2020-11-06,15593.9,15955.2,15223.5,15577.9,186125,USD,Investing.com,BITCOIN
2020-11-07,15578.2,15754.4,14385.1,14828.4,160731,USD,Investing.com,BITCOIN
2020-11-08,14826.6,15648.3,14720.7,15483.7,94993,USD,Investing.com,BITCOIN
2020-11-09,15483.3,15819.6,14816.9,15327.2,165039,USD,Investing.com,BITCOIN
2020-11-10,15328.0,15465.3,15096.5,15303.6,93358,USD,Investing.com,BITCOIN
2020-11-11,15303.1,15953.9,15281.0,15695.8,119070,USD,Investing.com,BITCOIN
2020-11-12,15695.8,16342.7,15483.5,16294.7,165538,USD,Investing.com,BITCOIN
2020-11-13,16293.0,16474.1,15973.4,16324.2,113749,USD,Investing.com,BITCOIN
2020-11-14,16323.1,16328.2,15717.7,16071.0,83639,USD,Investing.com,BITCOIN
2020-11-15,16074.7,16158.1,15782.3,15953.0,58433,USD,Investing.com,BITCOIN
2020-11-16,15954.1,16880.7,15870.7,16715.8,118090,USD,Investing.com,BITCOIN
2020-11-17,16715.8,17845.4,16562.0,17662.3,175865,USD,Investing.com,BITCOIN
2020-11-18,17662.3,18466.1,17258.9,17774.6,233429,USD,Investing.com,BITCOIN
2020-11-19,17775.1,18166.0,17380.1,17803.5,135937,USD,Investing.com,BITCOIN
2020-11-20,17805.5,18811.0,17758.4,18675.2,134417,USD,Investing.com,BITCOIN
2020-11-21,18673.8,18966.0,18397.5,18687.2,108911,USD,Investing.com,BITCOIN
2020-11-22,18689.3,18751.5,17644.6,18412.9,121761,USD,Investing.com,BITCOIN
2020-11-23,18428.1,18756.8,18016.0,18379.6,127346,USD,Investing.com,BITCOIN
2020-11-24,18394.6,19416.6,18074.8,19152.6,180792,USD,Investing.com,BITCOIN
2020-11-25,19151.5,19486.7,18527.7,18723.0,146118,USD,Investing.com,BITCOIN
2020-11-26,18721.9,18894.9,16235.2,17162.0,312068,USD,Investing.com,BITCOIN
2020-11-27,17160.9,17450.3,16481.6,17127.1,138801,USD,Investing.com,BITCOIN
2020-11-28,17142.6,17874.4,16874.4,17730.7,95197,USD,Investing.com,BITCOIN
2020-11-29,17729.7,18336.3,17530.4,18185.5,79117,USD,Investing.com,BITCOIN
2020-11-30,18186.0,19831.2,18186.0,19698.1,185590,USD,Investing.com,BITCOIN
2020-12-01,19697.8,19897.4,18257.0,18770.7,208723,USD,Investing.com,BITCOIN
2020-12-02,18767.9,19335.5,18346.7,19218.8,91924,USD,Investing.com,BITCOIN
2020-12-03,19219.8,19596.6,18883.7,19433.3,99967,USD,Investing.com,BITCOIN
2020-12-04,19431.1,19529.5,18610.8,18658.1,110633,USD,Investing.com,BITCOIN
2020-12-05,18657.5,19172.7,18507.1,19146.5,59440,USD,Investing.com,BITCOIN
2020-12-06,19146.0,19417.1,18873.0,19379.9,54562,USD,Investing.com,BITCOIN
2020-12-07,19368.4,19424.6,18908.8,19170.7,61982,USD,Investing.com,BITCOIN
2020-12-08,19170.8,19288.6,18229.2,18326.6,101413,USD,Investing.com,BITCOIN
2020-12-09,18322.4,18637.9,17658.8,18546.0,129718,USD,Investing.com,BITCOIN
2020-12-10,18546.1,18551.8,17926.8,18247.2,85305,USD,Investing.com,BITCOIN
2020-12-11,18250.5,18288.3,17600.1,18023.6,111532,USD,Investing.com,BITCOIN
2020-12-12,18026.7,18936.2,18025.1,18808.9,71374,USD,Investing.com,BITCOIN
2020-12-13,18808.1,19403.6,18716.8,19176.8,82454,USD,Investing.com,BITCOIN
2020-12-14,19176.4,19346.5,19007.0,19273.8,67109,USD,Investing.com,BITCOIN
2020-12-15,19273.9,19556.3,19076.2,19434.9,98385,USD,Investing.com,BITCOIN
2020-12-16,19434.7,21525.3,19299.7,21352.2,199809,USD,Investing.com,BITCOIN
2020-12-17,21352.3,23738.0,21243.1,22825.4,310744,USD,Investing.com,BITCOIN
2020-12-18,22823.3,23272.8,22361.5,23127.9,131801,USD,Investing.com,BITCOIN
2020-12-19,23127.6,24107.1,22797.0,23844.0,133883,USD,Investing.com,BITCOIN
2020-12-20,23843.6,24280.9,23098.9,23474.9,114086,USD,Investing.com,BITCOIN
2020-12-21,23474.1,24101.9,22015.5,22728.5,154687,USD,Investing.com,BITCOIN
2020-12-22,22730.4,23825.4,22388.6,23823.2,130751,USD,Investing.com,BITCOIN
2020-12-23,23820.8,24063.7,22694.7,23257.9,178469,USD,Investing.com,BITCOIN
2020-12-24,23253.2,23783.7,22737.3,23736.5,104591,USD,Investing.com,BITCOIN
2020-12-25,23728.7,24778.9,23445.3,24689.6,2399,USD,Investing.com,BITCOIN
2020-12-26,24714.7,26826.0,24515.1,26454.4,155767,USD,Investing.com,BITCOIN
2020-12-27,26460.3,28360.3,25858.2,26261.3,231227,USD,Investing.com,BITCOIN
2020-12-28,26259.2,27444.9,26144.3,27057.8,126979,USD,Investing.com,BITCOIN
2020-12-29,27065.3,27390.7,25902.8,27376.0,119570,USD,Investing.com,BITCOIN
2020-12-30,27374.5,28979.3,27374.5,28868.7,159824,USD,Investing.com,BITCOIN
2020-12-31,28866.8,29298.8,28025.0,28949.4,136689,USD,Investing.com,BITCOIN
